  0.28947368E+00  0.11430809E+02  0.10856754E+01  0.24560108E+01
  0.31842105E+00  0.11430809E+02  0.10856754E+01  0.24268662E+01
  0.34736842E+00  0.11430809E+02  0.10856754E+01  0.23980025E+01
  0.37631579E+00  0.11430809E+02  0.10856754E+01  0.23694351E+01
  0.40526316E+00  0.11430809E+02  0.10856754E+01  0.23411781E+01
  0.43421053E+00  0.11430809E+02  0.10856754E+01  0.23132441E+01
  0.46315789E+00  0.11430809E+02  0.10856754E+01  0.22856439E+01
  0.49210526E+00  0.11430809E+02  0.10856754E+01  0.22583873E+01
  0.52105263E+00  0.11430809E+02  0.10856754E+01  0.22314825E+01
  0.55000000E+00  0.11430809E+02  0.10856754E+01  0.22049365E+01
  0.00000000E+00  0.11467470E+02  0.11166583E+01  0.27265343E+01
  0.28947368E-01  0.11467470E+02  0.11166583E+01  0.26961814E+01
  0.57894737E-01  0.11467470E+02  0.11166583E+01  0.26658542E+01
  0.86842105E-01  0.11467470E+02  0.11166583E+01  0.26355863E+01
  0.11578947E+00  0.11467470E+02  0.11166583E+01  0.26054093E+01
  0.14473684E+00  0.11467470E+02  0.11166583E+01  0.25753533E+01
  0.17368421E+00  0.11467470E+02  0.11166583E+01  0.25454460E+01
  0.20263158E+00  0.11467470E+02  0.11166583E+01  0.25157134E+01
  0.23157895E+00  0.11467470E+02  0.11166583E+01  0.24861798E+01
  0.26052632E+00  0.11467470E+02  0.11166583E+01  0.24568675E+01
  0.28947368E+00  0.11467470E+02  0.11166583E+01  0.24277969E+01
  0.31842105E+00  0.11467470E+02  0.11166583E+01  0.23989869E+01
  0.34736842E+00  0.11467470E+02  0.11166583E+01  0.23704545E+01
  0.37631579E+00  0.11467470E+02  0.11166583E+01  0.23422151E+01
  0.40526316E+00  0.11467470E+02  0.11166583E+01  0.23142826E+01
  0.43421053E+00  0.11467470E+02  0.11166583E+01  0.22866692E+01
  0.46315789E+00  0.11467470E+02  0.11166583E+01  0.22593859E+01
  0.49210526E+00  0.11467470E+02  0.11166583E+01  0.22324422E+01
  0.52105263E+00  0.11467470E+02  0.11166583E+01  0.22058463E+01
  0.55000000E+00  0.11467470E+02  0.11166583E+01  0.21796051E+01
  0.00000000E+00  0.11504131E+02  0.11485255E+01  0.26950422E+01
