  0.30145735E-02  0.31687050E+05
  0.30636059E-02  0.32099734E+05
  0.31134356E-02  0.32515035E+05
  0.31640760E-02  0.32932882E+05
  0.32155400E-02  0.33353197E+05
  0.32678408E-02  0.33775899E+05
  0.33209926E-02  0.34200908E+05
  0.33750089E-02  0.34628139E+05
  0.34299037E-02  0.35057501E+05
  0.34856914E-02  0.35488904E+05
  0.35423862E-02  0.35922251E+05
  0.36000036E-02  0.36357450E+05
  0.36585578E-02  0.36794395E+05
  0.37180645E-02  0.37232986E+05
  0.37785391E-02  0.37673114E+05
  0.38399974E-02  0.38114669E+05
  0.39024554E-02  0.38557539E+05
  0.39659292E-02  0.39001605E+05
  0.40304353E-02  0.39446749E+05
  0.40959906E-02  0.39892847E+05
  0.41626120E-02  0.40339772E+05
  0.42303174E-02  0.40787399E+05
  0.42991238E-02  0.41235590E+05
  0.43690493E-02  0.41684212E+05
  0.44401124E-02  0.42133128E+05
  0.45123325E-02  0.42582196E+05
  0.45857258E-02  0.43031248E+05
  0.46603129E-02  0.43480135E+05
  0.47361136E-02  0.43928698E+05
  0.48131470E-02  0.44376771E+05
  0.48914332E-02  0.44824185E+05
  0.49709924E-02  0.45270776E+05
  0.50518459E-02  0.45716391E+05
  0.51340150E-02  0.46160875E+05
  0.52175197E-02  0.46604062E+05
  0.53023830E-02  0.47045797E+05
  0.53886267E-02  0.47485915E+05
  0.54762736E-02  0.47924230E+05
  0.55653456E-02  0.48360476E+05
  0.56558661E-02  0.48794377E+05
  0.57478591E-02  0.49225651E+05
  0.58413485E-02  0.49654008E+05
  0.59363584E-02  0.50079153E+05
  0.60329143E-02  0.50500842E+05
  0.61310396E-02  0.50919050E+05
  0.62307617E-02  0.51333838E+05
  0.63321056E-02  0.51745262E+05
  0.64350979E-02  0.52153391E+05
  0.65397655E-02  0.52558297E+05
  0.66461350E-02  0.52959984E+05
  0.67542352E-02  0.53357939E+05
  0.68640929E-02  0.53751401E+05
  0.69757381E-02  0.54139601E+05
  0.70892007E-02  0.54521750E+05
  0.72045074E-02  0.54897032E+05
  0.73216894E-02  0.55264669E+05
  0.74407770E-02  0.55624359E+05
  0.75618020E-02  0.55976116E+05
  0.76847953E-02  0.56319968E+05
